Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 26 s using 10156 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?e  biolink:contributes_to  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000069669	0.000462749	2	28707	4322	?a
?e  biolink:interacts_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000035561	0.000346768	0.002879291	13	37489	4515	?a
?e  biolink:regulates  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000059877	0.008264463	1	16701	121	?a
?e  biolink:contributes_to  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.016666667	0.02173913	2	120	92	?a
?e  activity_or_abundance_biolink:affects  ?a  ?e  biolink:contributes_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000014509	0.002607562	2	137845	767	?a
?e  biolink:contributes_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000147536	0.001886792	1	6778	530	?a
?e  biolink:coexpressed_with  ?a  ?e  decreased_secretion_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000107434	0.009090909	1	9308	110	?a
?e  biolink:contributes_to  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.001422475	0.005494505	1	703	182	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:contributes_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000014739	0.002628121	2	135692	761	?a
?e  biolink:contributes_to  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000004802	0.000053967	1	208247	18530	?a
?e  biolink:contributes_to  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.005235602	0.011904762	1	191	84	?a
?e  biolink:contributes_to  ?b  ?e  increased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000001917	0.000060205	2	1043385	33220	?a
?e  biolink:contributes_to  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00003554	0.000234082	1	28137	4272	?a
?e  biolink:contributes_to  ?b  ?e  increased_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000001147	0.00004725	1	872115	21164	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000024132	0.000659631	1	41438	1516	?a
?e  biolink:genetically_interacts_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000355999	0.066666667	1	2809	15	?a
?e  biolink:contributes_to  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000002685	0.000036732	1	372492	27224	?a
?e  biolink:interacts_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000019148	0.001128486	0.013358779	7	6203	524	?a
?e  biolink:homologous_to  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000829187	0.005747126	1	1206	174	?a
?e  biolink:similar_to  ?a  ?e  decreased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00952381	0.014084507	1	105	71	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.0004649	0.028571429	1	2151	35	?a
?e  biolink:contributes_to  ?b  ?e  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000001011	0.000027214	1	989573	36746	?a
?e  biolink:physically_interacts_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000167084	0.005235602	1	5985	191	?a
?e  biolink:homologous_to  ?a  ?e  biolink:increases_response_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000125251	0.003539823	2	15968	565	?a
?e  biolink:increases_response_to  ?b  ?e  biolink:similar_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.012987013	0.016666667	1	77	60	?a
?e  biolink:coexpressed_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000107811	0.004444444	2	18551	450	?a
?e  biolink:increases_response_to  ?b  ?e  biolink:regulates  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000009182	0.001683502	1	108910	594	?a
?e  activity_or_abundance_biolink:affects  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000000122	0.000027469	2	16367642	72810	?a
?e  biolink:contributes_to  ?a  ?e  biolink:increases_response_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000234742	0.016393443	1	4260	61	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  biolink:increases_response_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000006186	0.001135074	1	161668	881	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:similar_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.020338983	0.026785714	6	295	224	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:directly_physically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000036817	0.004826255	5	135806	1036	?a
?e  biolink:increases_response_to  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.000039702	0.004702194	6	151127	1276	?a
?e  biolink:increases_response_to  ?b  ?e  biolink:interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000049238	0.000046469	0.00313425	18	387353	5743	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:homologous_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000073169	0.003389831	1	13667	295	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:regulates  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000016981	0.00297619	2	117779	672	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:biomarker_for  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000019148	0.047619048	0.052238806	7	147	134	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:related_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00041425	0.01	1	2414	100	?a
?e  activity_or_abundance_biolink:affects  ?a  ?e  biolink:biomarker_for  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.000186428	0.018927445	6	32184	317	?a
?e  biolink:biomarker_for  ?b  ?e  biolink:increases_response_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	0.071428571	0.078431373	4	56	51	?a
?e  biolink:biomarker_for  ?b  ?e  biolink:decreases_response_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.042857143	0.047619048	3	70	63	?a
?e  biolink:biomarker_for  ?b  ?e  decreased_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.001001001	0.034482759	1	999	29	?a
?e  biolink:biomarker_for  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.333333333	0.333333333	1	3	3	?a
?e  biolink:biomarker_for  ?b  ?e  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000809061	0.016666667	1	1236	60	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:biomarker_for  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.00018644	0.018927445	6	32182	317	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000054709	0.000062319	0.004266212	20	320927	4688	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_uptake_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000159236	0.012987013	1	6280	77	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000057445	0.00872093	0.65625	21	2408	32	?a
?e  biolink:homologous_to  ?a  ?e  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	0.009569378	0.078431373	4	418	51	?a
?e  biolink:contributes_to  ?a  ?e  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	0.125	1	4	32	4	?a
?e  biolink:biomarker_for  ?a  ?e  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.666666667	1	2	3	2	?a
?e  biolink:interacts_with  ?a  ?e  increased_uptake_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000105258	0.006024096	2	19001	332	?a
?e  biolink:physically_interacts_with  ?a  ?e  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000661813	0.046511628	2	3022	43	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000035141	0.001178412	5	142284	4243	?a
?e  biolink:interacts_with  ?a  ?e  decreased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000114889	0.004801646	0.160305344	42	8747	262	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000031396	0.00463392	5	159255	1079	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:homologous_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000080775	0.003861004	2	24760	518	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:regulates  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000006964	0.001131222	1	143588	884	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:genetically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000008546	0.001328021	1	117017	753	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:contributes_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000414422	0.02	1	2413	50	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:directly_physically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000024554	0.004708098	5	203630	1062	?a
?e  biolink:interacts_with  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000043767	0.00064972	0.011860638	16	24626	1349	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	0.000472925	0.019512195	8	16916	410	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.000505988	0.041666667	3	5929	72	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000023764	0.00331565	5	210403	1508	?a
?e  biolink:genetically_interacts_with  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000241692	0.033333333	2	8275	60	?a
?e  biolink:homologous_to  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000341647	0.003571429	1	2927	280	?a
?e  biolink:orthologous_to  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00015625	0.333333333	1	6400	3	?a
?e  biolink:regulates  ?a  ?e  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000088168	0.014285714	1	11342	70	?a
?e  biolink:coexpressed_with  ?a  ?e  biolink:increases_response_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000027355	0.000022559	0.002590674	10	443281	3860	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000043767	0.000035555	0.00247678	16	450004	6460	?a
?e  biolink:interacts_with  ?a  ?e  decreased_uptake_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000297265	0.011428571	2	6728	175	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000282486	0.037735849	2	7080	53	?a
?e  biolink:homologous_to  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000304414	0.002197802	1	3285	455	?a
?e  biolink:interacts_with  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000024619	0.00041808	0.004670472	9	21527	1927	?a
?e  biolink:interacts_with  ?a  ?e  increased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000874891	0.00952381	1	1143	105	?a
?e  biolink:similar_to  ?a  ?e  increased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.005	0.006578947	1	200	152	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000793651	0.006097561	1	1260	164	?a
?e  biolink:physically_interacts_with  ?a  ?e  synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000350508	0.012048193	1	2853	83	?a
?e  biolink:physically_interacts_with  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	0.000183326	0.006163328	4	21819	649	?a
?e  biolink:interacts_with  ?a  ?e  synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000019148	0.001235658	0.022364217	7	5665	313	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  biolink:similar_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	0.000301989	0.001683856	8	26491	4751	?a
?e  biolink:coexpressed_with  ?a  ?e  synthesis_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000090654	0.004	1	11031	250	?a
?e  biolink:similar_to  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.000159545	0.002159827	6	37607	2778	?a
?e  biolink:similar_to  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.000288392	0.001560062	6	20805	3846	?a
?e  biolink:similar_to  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.00046134	0.004314064	5	10838	1159	?a
?e  biolink:similar_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.015625	0.037735849	2	128	53	?a
?e  biolink:similar_to  ?b  ?e  decreased_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00018457	0.00310559	1	5418	322	?a
?e  biolink:similar_to  ?b  ?e  increased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.000236653	0.002930832	5	21128	1706	?a
?e  biolink:similar_to  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00052687	0.010309278	1	1898	97	?a
?e  biolink:similar_to  ?b  ?e  decreased_expression_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00018457	0.00310559	1	5418	322	?a
?e  biolink:similar_to  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00056243	0.004237288	1	1778	236	?a
?e  biolink:interacts_with  ?a  ?e  biolink:similar_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000236407	0.003636364	1	4230	275	?a
?e  biolink:similar_to  ?b  ?e  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.000140338	0.001986097	6	42754	3021	?a
?e  biolink:coexpressed_with  ?a  ?e  secretion_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000255951	0.032258065	1	3907	31	?a
?e  biolink:coexpressed_with  ?a  ?e  biolink:decreases_response_to  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000019148	0.000015535	0.002040816	7	450591	3430	?a
?e  biolink:interacts_with  ?a  ?e  transport_biolink:affects  ?b   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000133182	0.008438819	2	15017	237	?a
