Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 37 s using 10313 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  abundance_biolink:affects  ?b  ?a  biolink:contributes_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.019417476	0.057142857	2	103	35	?a
?f  biolink:interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.030084236	0.006353801	0.00828306	1800	283295	217311	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006819093	0.002903749	0.003764532	408	140508	108380	?a
?f  biolink:regulates  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005331595	0.005270549	0.006703511	319	60525	47587	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004997326	0.004921163	0.006073162	299	60758	49233	?a
?f  biolink:homologous_to  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000902527	0.007014809	0.008725158	54	7698	6189	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003777243	0.004102378	0.005196477	226	55090	43491	?a
?f  biolink:related_to  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.005540166	0.008230453	4	722	486	?a
?f  biolink:correlated_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000670241	0.000873362	2	2984	2290	?a
?f  biolink:orthologous_to  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000077961	0.000096637	1	12827	10348	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.023682979	0.002407211	0.003187127	1417	588648	444601	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.069661719	0.000246889	0.005382016	4168	16882108	774431	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.074174355	0.000066967	0.00183735	4438	66271129	2415435	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.057076481	0.000319775	0.007660386	3415	10679380	445800	?a
?f  biolink:interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.147396042	0.000207806	0.005039564	8819	42438599	1749953	?a
?f  biolink:regulates  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.045677898	0.000195399	0.005418716	2733	13986792	504363	?a
?f  biolink:homologous_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.023298569	0.000352271	0.009874969	1394	3957179	141165	?a
?f  biolink:related_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000568258	0.000161173	0.003145527	34	210953	10809	?a
?f  biolink:correlated_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004228506	0.000357678	0.00468267	253	707340	54029	?a
?f  biolink:biomarker_for  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.001207243	0.017316017	12	9940	693	?a
?f  biolink:contributes_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.000057671	0.000841308	8	138717	9509	?a
?f  biolink:similar_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.014851485	0.031578947	3	202	95	?a
?f  biolink:interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.025939297	0.003628517	0.004976672	1552	427723	311855	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.010295494	0.004384123	0.006156306	616	140507	100060	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.009259259	0.002393047	0.00327832	554	231504	168989	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008557294	0.001947294	0.002580515	512	262929	198410	?a
?f  biolink:regulates  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006869234	0.00513256	0.006476623	411	80077	63459	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004529349	0.002626554	0.00324687	271	103177	83465	?a
?f  biolink:homologous_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000986094	0.005532114	0.008369982	59	10665	7049	?a
?f  biolink:orthologous_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.000978314	0.00125261	6	6133	4790	?a
?f  biolink:correlated_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.001144427	0.001369488	5	4369	3651	?a
?f  biolink:contributes_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.003252033	0.005780347	4	1230	692	?a
?f  biolink:related_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.002622378	0.003318584	3	1144	904	?a
?f  biolink:biomarker_for  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.012987013	0.016949153	1	77	59	?a
?f  biolink:interacts_with  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.018217676	0.008603542	0.010583655	1090	126692	102989	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013671614	0.003266147	0.00410855	818	250448	199097	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003309266	0.00345918	0.004354232	198	57239	45473	?a
?f  biolink:regulates  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003091991	0.006317227	0.007967613	185	29285	23219	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002406739	0.004689484	0.005851518	144	30707	24609	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001704773	0.004197013	0.005299527	102	24303	19247	?a
?f  biolink:homologous_to  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.007368421	0.009106678	21	2850	2306	?a
?f  biolink:correlated_with  ?b  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.001246106	0.00185701	2	1605	1077	?a
?f  biolink:interacts_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.017916834	0.008735831	0.010698923	1072	122713	100197	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013671614	0.00331519	0.004172703	818	246743	196036	?a
?f  activity_or_abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005131034	0.000004995	0.000944865	307	61458905	324914	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003309266	0.00350548	0.004414617	198	56483	44851	?a
?f  biolink:regulates  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003058564	0.00644457	0.008078757	183	28396	22652	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002373312	0.00485769	0.006007022	142	29232	23639	?a
?f  biolink:homologous_to  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.007460036	0.009238891	21	2815	2273	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00168806	0.004493882	0.005493908	101	22475	18384	?a
?f  biolink:correlated_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.00140647	0.001937984	2	1422	1032	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.015042118	0.000022504	0.000886224	900	39992804	1015545	?a
?f  biolink:orthologous_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000534831	0.000020199	0.000288078	32	1584254	111081	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00424522	0.000004134	0.000797902	254	61449051	318335	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.044023265	0.000141784	0.003583357	2634	18577533	735065	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.074174355	0.000066967	0.00183735	4438	66271129	2415435	?a
?a  biolink:interacts_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00598342	0.011263174	0.070099863	358	31785	5107	?a
?f  biolink:homologous_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.009810804	0.00021475	0.008009825	587	2733413	73285	?a
?a  biolink:interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003994518	0.009159896	0.06677843	239	26092	3579	?a
?a  biolink:interacts_with  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003994518	0.009159896	0.06677843	239	26092	3579	?a
?a  biolink:interacts_with  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002022329	0.021014241	0.078673602	121	5758	1538	?a
?a  biolink:interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001186656	0.001949425	0.006846673	71	36421	10370	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003927664	0.000012778	0.000801359	235	18391593	293252	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000935954	0.000003534	0.000083444	56	15843986	671107	?a
?a  biolink:interacts_with  ?f  ?f  biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001186656	0.000006413	0.00032182	71	11071864	220620	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000902527	0.000003409	0.000080505	54	15842253	670764	?a
?f  biolink:increases_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000735392	0.000172265	0.003193729	44	255421	13777	?a
?f  biolink:biomarker_for  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000601685	0.00612766	0.111801242	36	5875	322	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000668539	0.000128968	0.002439024	40	310155	16400	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.009877657	0.000021533	0.001389555	591	27446538	425316	?a
?a  biolink:interacts_with  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000451264	0.000445809	0.006526468	27	60564	4137	?a
?a  biolink:interacts_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000451264	0.002883999	0.031431898	27	9362	859	?a
?a  biolink:interacts_with  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005599011	0.000010887	0.000711854	335	30771525	470602	?a
?a  biolink:interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00038441	0.001131166	0.004758949	23	20333	4833	?a
?a  biolink:interacts_with  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00038441	0.003477998	0.04283054	23	6613	537	?a
?a  biolink:interacts_with  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00038441	0.003477998	0.04283054	23	6613	537	?a
?f  biolink:contributes_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000417837	0.000178585	0.006118453	25	139989	4086	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000518117	0.000137919	0.002891252	31	224770	10722	?a
?a  biolink:interacts_with  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.009549795	0.025547445	7	733	274	?a
?a  biolink:interacts_with  ?f  ?f  decreased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.001057082	0.021538462	7	6622	325	?a
?a  biolink:interacts_with  ?f  ?f  synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.001267427	0.006702413	5	3945	746	?a
?a  biolink:interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000217275	0.001700013	0.010961214	13	7647	1186	?a
?a  biolink:interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000367696	0.000698901	0.016393443	22	31478	1342	?a
?a  biolink:interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001455075	0.01242236	4	2749	322	?a
?a  biolink:interacts_with  ?f  ?f  uptake_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000879121	0.018018018	2	2275	111	?a
?a  biolink:interacts_with  ?f  ?f  increased_uptake_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.000314367	0.005422993	5	15905	922	?a
?a  biolink:interacts_with  ?f  ?f  decreased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.000656297	0.009174312	10	15237	1090	?a
?a  biolink:interacts_with  ?f  ?f  decreased_uptake_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000403959	0.005221932	2	4951	383	?a
?a  biolink:interacts_with  ?f  ?f  transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000216341	0.002664298	3	13867	1126	?a
?f  activity_biolink:affects  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.001081666	0.005319149	2	1849	376	?a
?a  biolink:interacts_with  ?f  ?f  increased_degradation_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000474834	0.003484321	1	2106	287	?a
?f  biolink:interacts_with  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013838748	0.02010929	0.0204596	828	41175	40470	?a
?a  biolink:interacts_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.0003125	0.004618938	2	6400	433	?a
