Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 27 s using 10275 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  biolink:similar_to  ?f  ?f  increased_expression_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000047243	0.002356202	0.004745952	17	7215	3582	?a
?a  biolink:similar_to  ?f  ?f  decreased_secretion_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.002795899	0.003875969	3	1073	774	?a
?a  biolink:similar_to  ?f  ?f  decreased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.002795899	0.003875969	3	1073	774	?a
?a  biolink:similar_to  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.014184397	0.02020202	2	141	99	?a
?a  biolink:similar_to  ?f  ?f  increased_degradation_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.004043127	0.004901961	3	742	612	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.012987013	0.018518519	2	154	108	?a
?a  biolink:similar_to  ?f  ?f  decreased_degradation_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.007352941	0.009708738	1	136	103	?a
?f  biolink:related_to  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000038126	0.000410341	2	52458	4874	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00005558	0.06779661	0.09569378	20	295	209	?a
?a  biolink:similar_to  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000083369	0.000412876	0.000729483	30	72661	41125	?a
?f  biolink:related_to  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000003072	0.001085776	1	325483	921	?a
?f  biolink:homologous_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.002353798	0.001021303	0.020703984	847	829333	40910	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001867476	0.000172287	0.004716451	672	3900461	142480	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000722535	0.000130845	0.002481176	260	1987086	104789	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.002601127	0.000015443	0.001977688	936	60608493	473280	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001322795	0.00007511	0.001749415	476	6337389	272091	?a
?f  biolink:biomarker_for  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000638842	0.062827225	12	18784	191	?a
?f  biolink:contributes_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000119496	0.000376826	0.008190476	43	114111	5250	?a
?f  biolink:related_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000024837	0.000684307	3	120786	4384	?a
?f  biolink:orthologous_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000058359	0.000018707	0.000266897	21	1122546	78682	?a
?f  biolink:regulates  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.0003835	0.000028541	0.000972386	138	4835096	141919	?a
?f  biolink:correlated_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.000008774	0.000287557	7	797770	24343	?a
?f  biolink:interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.006761263	0.000193418	0.005389409	2433	12579000	451441	?a
?f  biolink:coexpressed_with  ?a  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000000121	0.00003955	8	66008005	202278	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:homologous_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.004601994	0.001064948	0.027105771	1656	1555006	61094	?a
?a  biolink:coexpressed_with  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000000121	0.00003955	8	66008005	202278	?a
?f  biolink:contributes_to  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000177855	0.000969565	0.018364419	64	66009	3485	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003532086	0.000044683	0.001259889	1271	28445005	1008819	?a
?f  biolink:biomarker_for  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000061138	0.009140008	0.045643154	22	2407	482	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.002031436	0.000075612	0.005486711	731	9667803	133231	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000015601	0.001257229	5	320493	3977	?a
?f  biolink:correlated_with  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000044464	0.000012359	0.000546467	16	1294616	29279	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:orthologous_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000122275	0.000027237	0.000460184	44	1615427	95614	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.002805836	0.004655493	5	1782	1074	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.00002111	0.00009701	4	189480	41233	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000651042	0.001153403	5	7680	4335	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000015845	0.000089586	2	126221	22325	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000032046	0.000044164	1	31205	22643	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000861326	0.00105042	1	1161	952	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.00002234	0.000029638	1	44763	33740	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000032046	0.000044164	1	31205	22643	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000594702	0.00003146	0.001207825	214	6802380	177178	?a
?f  biolink:interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001684063	0.002262832	0.003168727	606	267806	191244	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:increases_response_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000006989	0.000024803	1	143090	40318	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000997655	0.002034525	0.002901057	359	176454	123748	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001022665	0.000513175	0.000776324	368	717105	474029	?a
?f  biolink:regulates  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000419626	0.001293118	0.001868373	151	116772	80819	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000689188	0.002179511	0.002988168	248	113787	82994	?a
?f  biolink:homologous_to  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.000598205	0.00082158	6	10030	7303	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000391836	0.00041317	0.000634406	141	341264	222255	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.003243072	0.000061254	0.004492228	1167	19051831	259782	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001181067	0.001620523	0.001686923	425	262261	251938	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001025444	0.002257999	0.00234969	369	163419	157042	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001736864	0.000781974	0.000839977	625	799259	744068	?a
?f  biolink:interacts_with  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003120797	0.002208065	0.002341422	1123	508590	479623	?a
?f  biolink:regulates  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000897611	0.00178779	0.001915902	323	180670	168589	?a
?f  biolink:correlated_with  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000422164	0.000447577	8	18950	17874	?a
?f  biolink:homologous_to  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000125054	0.001315251	0.001364546	45	34214	32978	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000789231	0.000854089	0.000903167	284	332518	314449	?a
?f  biolink:related_to  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.001173709	0.001275278	7	5964	5489	?a
?f  biolink:biomarker_for  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.009174312	0.009345794	1	109	107	?a
?f  biolink:orthologous_to  ?b  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.000182715	0.00018798	7	38311	37238	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000133	0.00000312	1	7524387	320484	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000133	0.000003144	1	7521298	318043	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001281111	0.000417234	0.001084201	461	1104895	425198	?a
?f  biolink:genetically_interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000939296	0.000573631	0.001528333	338	589229	221156	?a
?f  biolink:regulates  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001150499	0.000565794	0.000939758	414	731715	440539	?a
?f  biolink:homologous_to  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000216761	0.000305078	0.001184636	78	255672	65843	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.011027001	0.000137396	0.007549137	3968	28880009	525623	?a
?f  biolink:biomarker_for  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.004136505	0.018348624	4	967	218	?a
?f  biolink:interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.002501084	0.000551379	0.001166519	900	1632271	771526	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004535299	0.000058687	0.006870798	1632	27808707	237527	?a
?f  biolink:interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001181067	0.001500203	0.002160805	425	283295	196686	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000188971	0.001119194	0.001430796	68	60758	47526	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000230656	0.000590714	0.000862051	83	140508	96282	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000166739	0.001089127	0.001488834	60	55090	40300	?a
?f  biolink:regulates  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000141728	0.000842627	0.001178401	51	60525	43279	?a
?f  biolink:interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.002476073	0.002083124	0.002761883	891	427723	322606	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000769778	0.00047057	0.000698009	277	588648	396843	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000814242	0.002085305	0.002700411	293	140507	108502	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000917064	0.001425461	0.001933205	330	231504	170701	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00084759	0.001160009	0.001445525	305	262929	210996	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000433521	0.001511965	0.001834992	156	103177	85014	?a
?f  biolink:homologous_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000350152	0.011814346	0.015149693	126	10665	8317	?a
?f  biolink:regulates  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000375163	0.001685877	0.002105789	135	80077	64109	?a
?f  biolink:contributes_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.005691057	0.010294118	7	1230	680	?a
?f  biolink:coexpressed_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001414502	0.000214049	0.000383961	509	2377963	1325656	?a
?f  biolink:correlated_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000457771	0.00055142	2	4369	3627	?a
?f  biolink:related_to  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.000135796	0.000669536	7	51548	10455	?a
?f  biolink:correlated_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000094485	0.000175468	0.000718436	34	193768	47325	?a
?f  biolink:physically_interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000689188	0.000190673	0.000420351	248	1300655	589983	?a
?f  biolink:contributes_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000086148	0.000221446	0.018948655	31	139989	1636	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.005299519	0.000047684	0.002005555	1907	39992804	950859	?a
?a  biolink:interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000038906	0.005092761	0.112	14	2749	125	?a
?f  biolink:homologous_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003162482	0.000416329	0.029785898	1138	2733413	38206	?a
?a  biolink:interacts_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000038906	0.001495407	0.045751634	14	9362	306	?a
?f  biolink:biomarker_for  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000025011	0.001531915	0.083333333	9	5875	108	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.00003869	0.00127213	12	310155	9433	?a
?f  biolink:increases_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000025011	0.000035236	0.001196809	9	255421	7520	?a
?a  biolink:interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.00016474	0.001409774	6	36421	4256	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000035592	0.001500938	8	224770	5330	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000716977	0.000014028	0.003520935	258	18391593	73276	?a
