Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-fixed.txt
  Finished robokop-biolink3-fixed.txt, still running: 0
Loaded 18138526 facts in 1 min, 34 s using 10124 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  biolink:interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.022326956	0.004174664	0.005934592	1118	267806	188387	?a
?f  biolink:regulates  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001857251	0.000796424	0.001188149	93	116772	78273	?a
?f  biolink:homologous_to  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00043935	0.00219342	0.002888276	22	10030	7617	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.010125015	0.000707009	0.00101825	507	717105	497913	?a
?a  biolink:ameliorates  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.027778887	0.001735775	0.00314236	1391	801371	442661	?a
?a  biolink:ameliorates  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00225666	0.000397798	0.000680711	113	284064	166003	?a
?a  biolink:ameliorates  ?f  ?f  biolink:causes  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.012376238	0.016835017	5	404	297	?a
?a  biolink:related_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.002516276	0.003148032	0.04556962	126	40025	2765	?a
?a  biolink:ameliorates  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001377961	0.000238442	0.000406876	69	289379	169585	?a
?a  biolink:regulates  ?f  ?b  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000001242	0.000155545	2	1610508	12858	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001637576	0.000229355	0.003408996	82	357525	24054	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.030734513	0.000023315	0.000721834	1539	66008005	2132069	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00179734	0.000143519	0.002685044	90	627096	33519	?a
?f  biolink:interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.006410512	0.000268127	0.004521509	321	1197195	70994	?a
?f  biolink:regulates  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001098374	0.000153352	0.003148795	55	358653	17467	?a
?a  biolink:related_to  ?f  ?f  increased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000379438	0.001750023	0.032258065	19	10857	589	?a
?f  biolink:contributes_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000027006	0.000237325	8	296226	33709	?a
?a  biolink:related_to  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.001632653	0.026755853	8	4900	299	?a
?a  biolink:related_to  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000239645	0.000198318	0.015132409	12	60509	793	?a
?a  biolink:related_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000978552	0.001833009	0.024341778	49	26732	2013	?a
?a  biolink:related_to  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000108595	0.002114165	2	18417	946	?a
?a  biolink:related_to  ?f  ?f  decreased_expression_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000161551	0.003095975	1	6190	323	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000069056	0.000714286	1	14481	1400	?a
?a  biolink:related_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00016116	0.001184834	1	6205	844	?a
?f  biolink:orthologous_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.00002369	0.001191895	2	84424	1678	?a
?a  biolink:related_to  ?f  ?f  decreased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000119531	0.002222222	1	8366	450	?a
?f  biolink:related_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000009217	0.003610108	3	325483	831	?a
?a  biolink:related_to  ?f  ?f  decreased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000221435	0.003759398	1	4516	266	?a
?a  biolink:related_to  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000322061	0.004065041	1	3105	246	?a
?f  biolink:physically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000619084	0.000010821	0.00130422	31	2864781	23769	?a
?f  biolink:homologous_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000004611	0.000607165	1	216860	1647	?a
?f  biolink:causes  ?b  ?a  biolink:treats  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.011986301	0.018041237	7	584	388	?a
?a  biolink:treats  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.003015537	0.000418713	0.000724652	151	360629	208376	?a
?a  biolink:treats  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001437872	0.000197774	0.000342015	72	364051	210517	?a
?a  biolink:treats  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	1	1	3	3	3	?a
?f  biolink:related_to  ?b  ?a  biolink:treats  ?f   => ?a  increased_activity_biolink:affects  ?b	0.033330671	0.00167804	0.003047478	1669	994613	547666	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001837281	0.000011749	0.001349825	92	7830604	68157	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.011742621	0.000014703	0.00083284	588	39992804	706018	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.02476335	0.000116959	0.003380672	1240	10601967	366791	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003954148	0.000003223	0.000637597	198	61440942	310541	?a
?f  biolink:homologous_to  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.021228582	0.000269929	0.008758703	1063	3938070	121365	?a
?f  biolink:biomarker_for  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.001117545	0.018644068	11	9843	590	?a
?f  biolink:contributes_to  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.00005908	0.001157073	8	135410	6914	?a
?f  biolink:correlated_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000007185	0.000117888	5	695928	42413	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.021907577	0.000059464	0.001828708	1097	18448262	599877	?a
?f  biolink:regulates  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008946759	0.000032181	0.001027299	448	13921063	436095	?a
?f  biolink:orthologous_to  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000419379	0.000013429	0.000233738	21	1563751	89844	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.027958621	0.000083556	0.002173164	1400	16755242	644222	?a
?f  biolink:interacts_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.075548189	0.0000896	0.002477864	3783	42221146	1526718	?a
?f  biolink:homologous_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.01170268	0.000214384	0.020395378	586	2733413	28732	?a
?a  biolink:interacts_with  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.002356512	0.020493227	0.122406639	118	5758	964	?a
?f  biolink:biomarker_for  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000718936	0.00612766	0.295081967	36	5875	122	?a
?a  biolink:interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000639054	0.000878614	0.005356545	32	36421	5974	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.030734513	0.000023315	0.000721834	1539	66008005	2132069	?a
?f  biolink:increases_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000559172	0.000109623	0.004230885	28	255421	6618	?a
?f  biolink:contributes_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000499261	0.000178585	0.018628912	25	139989	1342	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003814355	0.000010385	0.003016377	191	18391593	63321	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.000058035	0.002156463	18	310155	8347	?a
?a  biolink:interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.000491811	0.003597122	10	20333	2780	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.000057837	0.00307838	13	224770	4223	?a
?a  biolink:interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000392311	0.004615385	3	7647	650	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.010863921	0.00001982	0.004463663	544	27446538	121873	?a
?f  activity_biolink:affects  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001081666	0.009389671	2	1849	213	?a
?a  biolink:interacts_with  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.006510365	0.000010594	0.002961886	326	30771525	110065	?a
?a  biolink:interacts_with  ?f  ?f  decreased_uptake_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000201979	0.004716981	1	4951	212	?a
?a  biolink:interacts_with  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000151217	0.004761905	1	6613	210	?a
?a  biolink:interacts_with  ?f  ?f  biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00045932	0.000002077	0.000322554	23	11071864	71306	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008806966	0.000007276	0.00113351	441	60608493	389057	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.009426049	0.004000407	0.004396997	472	117988	107346	?a
?f  biolink:interacts_with  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.021667931	0.003443002	0.003840681	1085	315132	282502	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008227823	0.002446469	0.002713168	412	168406	151852	?a
?f  biolink:regulates  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004273675	0.002149889	0.0024523	214	99540	87265	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003375005	0.000972589	0.001055821	169	173763	160065	?a
?f  biolink:homologous_to  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000499261	0.001909126	0.00206697	25	13095	12095	?a
?f  biolink:orthologous_to  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000436834	0.000457331	5	11446	10933	?a
?f  biolink:correlated_with  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000410551	0.000439464	4	9743	9102	?a
?f  biolink:biomarker_for  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.038461538	0.041666667	1	26	24	?a
?a  biolink:interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000038326	0.000596659	1	26092	1676	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.005451931	0.00075054	0.000831379	273	363738	328370	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.000000631	0.000052407	10	15838922	190813	?a
?f  biolink:correlated_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000000834	0.000189934	2	2397691	10530	?a
?f  biolink:homologous_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.083935775	0.008525632	0.008525632	4203	492984	492984	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.350621081	0.006499165	0.006499165	17557	2701424	2701424	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.073391381	0.002689783	0.002689783	3675	1366281	1366281	?a
?f  biolink:biomarker_for  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.01757399	0.40534316	0.40534316	880	2171	2171	?a
?f  biolink:contributes_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.030754483	0.070194631	0.070194631	1540	21939	21939	?a
?a  biolink:interacts_with  ?f  ?f  biolink:orthologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000000613	0.000125607	3	4895824	23884	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.072652474	0.002074734	0.002074734	3638	1753478	1753478	?a
?f  biolink:related_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000564972	0.000564972	8	14160	14160	?a
?f  biolink:correlated_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00043935	0.000188071	0.000188071	22	116977	116977	?a
?f  biolink:similar_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.042105263	0.042105263	4	95	95	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.006550306	0.002334403	0.003355979	328	140507	97736	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.005791429	0.001252678	0.001728227	290	231504	167802	?a
?f  biolink:interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.490214483	0.00380528	0.00380528	24547	6450773	6450773	?a
?f  biolink:orthologous_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000838759	0.000124894	0.000124894	42	336284	336284	?a
?f  biolink:regulates  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.011003715	0.000358773	0.000358773	551	1535790	1535790	?a
?f  biolink:homologous_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001098374	0.005157056	0.008018662	55	10665	6859	?a
?f  biolink:contributes_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.003252033	0.006042296	4	1230	662	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003315094	0.000631349	0.00084693	166	262929	196002	?a
?f  biolink:interacts_with  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.015816591	0.001851666	0.002554756	792	427723	310010	?a
?f  biolink:biomarker_for  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.012987013	0.016949153	1	77	59	?a
?f  biolink:orthologous_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000652209	0.000836645	4	6133	4781	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001557695	0.002668309	0.003342905	78	29232	23333	?a
?f  biolink:regulates  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.002456365	0.001536022	0.001953808	123	80077	62954	?a
